text,label
Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,ham
"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk.",spam
What * u wearing?,ham
What's the significance?,ham
88066 FROM 88066 LOST 3POUND HELP,spam
"Coffee cake, i guess...",ham
Its a part of checking IQ,ham
Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,ham
"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",ham
Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,spam
"Sure, whenever you show the fuck up &gt;:(",ham
This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,spam
"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh""",ham
K and you're sure I don't have to have consent forms to do it :V,ham
I dont know ask to my brother. Nothing problem some thing that. Just i told .,ham
Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,ham
Whats the staff name who is taking class for us?,ham
Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,ham
I need to come home and give you some good lovin...,ham
Erm. I thought the contract ran out the4th of october.,ham
"""SYMPTOMS"" when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",ham
Im just wondering what your doing right now?,ham
A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,ham
No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,ham
I finished my lunch already. U wake up already?,ham
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",spam
+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,spam
Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),ham
I sent them. Do you like?,ham
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,ham
i dnt wnt to tlk wid u,ham
yes baby! I need to stretch open your pussy!,ham
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",ham
Horrible gal. Me in sch doing some stuff. How come u got mc?,ham
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",spam
how are you? I miss you!,ham
Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,ham
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,spam
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",spam
I think it's all still in my car,ham
I can make lasagna for you... vodka...,ham
I to am looking forward to all the sex cuddling.. Only two more sleeps,ham
Oh thanks a lot..i already bought 2 eggs ..,ham
Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,ham
Hey. You got any mail?,ham
Oh ic. I thought you meant mary jane.,ham
"Sorry,in meeting I'll call later",ham
YO YO YO BYATCH WHASSUP?,ham
Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,spam
Nationwide auto centre (or something like that) on Newport road. I liked them there,ham
You bad girl. I can still remember them,ham
What time you thinkin of goin?,ham
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,ham
Most of the tiime when i don't let you hug me it's so i don't break into tears.,ham
Okie,ham
R u in this continent?,ham
"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",ham
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,spam
Are you willing to go for aptitude class.,ham
"Text me when you get off, don't call, my phones having problems",ham
Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan?,ham
Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,spam
So the sun is anti sleep medicine.,ham
"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",ham
Ok lor. I'm in town now lei.,ham
How are you. Its been ages. How's abj,ham
I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.,ham
I plane to give on this month end.,ham
"Sir, I need AXIS BANK account no and bank address.",ham
"Sure, I'll see if I can come by in a bit",ham
"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",ham
Hey check it da. I have listed da.,ham
Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning,ham
Did u fix the teeth?if not do it asap.ok take care.,ham
"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",ham
I thank you so much for all you do with selflessness. I love you plenty.,ham
Hi..i got the money da:),ham
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",ham
Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,spam
Ok...,ham
Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,spam
You could have seen me..i did't recognise you Face.:),ham
Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,ham
Sweet heart how are you?,ham
It is a good thing I'm now getting the connection to bw,ham
Are you planning to come chennai?,ham
if you text on your way to cup stop that should work. And that should be BUS,ham
Umma my life and vava umma love you lot dear,ham
YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,spam
So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,ham
Ok then i will come to ur home after half an hour,ham
K..k:)how about your training process?,ham
"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",ham
Its a great day. Do have yourself a beautiful one.,ham
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,ham
U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,ham
"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",spam
Too late. I said i have the website. I didn't i have or dont have the slippers,ham
U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,ham
That's my honeymoon outfit. :),ham
Yay! You better not have told that to 5 other girls either.,ham
Networking technical support associate.,ham
"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",ham
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",spam
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,spam
Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx,ham
and  picking them up from various points,ham
from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,spam
Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,ham
"Playin space poker, u?",ham
I cant pick the phone right now. Pls send a message,ham
I'm vivek:)i got call from your number.,ham
"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",ham
U sure u can't take any sick time?,ham
"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",ham
Okay but i thought you were the expert,ham
Life style garments account no please.,ham
"Haha awesome, be there in a minute",ham
either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,ham
"Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",spam
Hey u still at the gym?,ham
Yeah right! I'll bring my tape measure fri!,ham
Yar else i'll thk of all sorts of funny things.,ham
Are you going to write ccna exam this week??,ham
I not at home now lei...,ham
Can you pls send me that company name. In saibaba colany,ham
True. Its easier with her here.,ham
Then u going ikea str aft dat?,ham
How did you find out in a way that didn't include all of these details,ham
Hey... Why dont we just go watch x men and have lunch... Haha,ham
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",ham
Already am squatting is the new way of walking,ham
Oh Howda gud gud.. Mathe en samachara chikku:-),ham
Gokila is talking with you aha:),ham
"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....",ham
"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",ham
Can... I'm free...,ham
"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",ham
Haven't left yet so probably gonna be here til dinner,ham
Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,spam
"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",spam
thanks for the temales it was wonderful. Thank. Have a great week.,ham
Great escape. I fancy the bridge but needs her lager. See you tomo,ham
Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),ham
